site	branch	source_tag	display_tag	page_count	sample_slugs
scp-pl	pl	doktor-blank	未訳-doktor-blank	13	scp-5056,scp-5056-tests,scp-5109,scp-5243,scp-5243-video-transcripts
scp-pl	pl	polityczne	未訳-polityczne	13	scp-095,scp-1981,scp-2072,scp-2433,scp-2578
scp-pl	pl	pl300	未訳-pl300	12	konkurs-pl-300,scp-pl-300,scp-pl-301,scp-pl-303,scp-pl-305
scp-pl	pl	racjonalizator	未訳-racjonalizator	12	admitancja,dokumentacja-strzezonej-placowki-osrodek-pl-37,impedancja,induktancja,kapacytancja
scp-pl	pl	syl2024	未訳-syl2024	12	ambrose-medsir,bajka-o-czlowieku-wyzwolonym,inicjatywy-sylwestrowe,my-z-ksiezyca,ostatnia-kartka-kalendarza-cyfrowego
scp-pl	pl	bk2023	未訳-bk2023	11	barok-kanonow-2023,faust-hub,food-truck,ja-jestem-mesjaszem,lazurowy-sen-ma-chabrowe-wlosy
scp-pl	pl	comcon2023	未訳-comcon2023	11	ballada-o-sasiadach,konkurs-powszechny-2023,manifest-354-odmienny-wsrod-odmiencow,scp-pl-224,scp-pl-251
scp-pl	pl	fikcja-religijna	未訳-fikcja-religijna	11	alex-thorley-goes-offline-for-shabbat,corruption,down-the-silver-river,empedocles,external-relations-orientation-annihilism
scp-pl	pl	format-fundacji	未訳-format-fundacji	11	incydent-bialowieski,it-might-have-been,koniec-wiwatu,niepelna-infekcja-spirytologiczna-case-study,outdated
scp-pl	pl	syl2022	未訳-syl2022	11	cierpienia-noworoczne,czas-na-pisanie,inicjatywy-sylwestrowe,scp-pl-218,scp-pl-304
scp-pl	pl	body-horror	未訳-body-horror	10	good-as-new,mr-clank,pod-ta-powloka-ludzka,populated-control-led,rzezbiarz-ciala
scp-pl	pl	dyrektor-addams	未訳-dyrektor-addams	10	calkowite-zacmienie,incydent-bialowieski,pierwsze-24-godziny-cz-1,pierwsze-24-godziny-cz-2,retroretrospektrologia
scp-pl	pl	pl400	未訳-pl400	10	konkurs-pl-400,scp-pl-400,scp-pl-401,scp-pl-402,scp-pl-404
scp-pl	pl	placówka-57	未訳-placówka-57	10	carroll-305-la-pequena-habana,dossier-lph,mcd-tabula-veritatis,scp-3874,scp-es-076
scp-pl	pl	teoria-obwodów	未訳-teoria-obwodów	10	admitancja,impedancja,induktancja,kapacytancja,konduktancja
scp-pl	pl	wzruszające	未訳-wzruszające	10	a-containment-proposal,a-little-bit-of-help,capone,coming-out-to-the-woods,fear-alone
scp-pl	pl	_tale-hub-pl	未訳-_tale-hub-pl	9	argus-bcppotwzm-hub,cjpw-hub,dekalog-bohatera,faust-hub,horror-wonders
scp-pl	pl	fikcja-surrealistyczna	未訳-fikcja-surrealistyczna	9	awans-pana-wierzynskiego,diary-of-an-existential-kid,down-the-silver-river,in-symphony,koniec-wiwatu
scp-pl	pl	romans	未訳-romans	9	049-x-minion-x-reader,a-little-bit-of-help,content-warning-this-is-still-a-foundation-story-after-all,finding-scalpel,relationskips
scp-pl	pl	roztrzyn	未訳-roztrzyn	9	chrzest-bojowy,cisza-przed-burza,dlaczego-strzelilem,dziewczynka-i-bestie,gdzie-zabladzilem
scp-pl	pl	szkoła	未訳-szkoła	9	prank-war-one,scantron-s-proposal,scp-026,scp-1833,scp-2960
scp-pl	pl	crackfic2023	未訳-crackfic2023	8	dim-i-wit-sezon-chuj,evviva-larte-akt-ii,haszyszofikcjokonkurs-2-haszysz-twardszy,obecny-stan-create-a-nomaly-300,przemek-nie-zyje
scp-pl	pl	doktor-kot	未訳-doktor-kot	8	krew-proch-i-wrzosy,ostatnie-wycie,ryba-pod-kocim-nozem,scp-pl-139,scp-pl-189
scp-pl	pl	doktor-rasiewicz	未訳-doktor-rasiewicz	8	dezorientacja,druga-szansa,nadzieja,niepewnosc,opowiesci-z-granic-swiatow
scp-pl	pl	cosmic-horror	未訳-cosmic-horror	7	disgusting,dust-and-blood,heart-and-sol,metafiction,reka-mistrza-i-mocarza-serce
scp-pl	pl	cyoa2022	未訳-cyoa2022	7	emporium-wyzwan,scp-pl-046,scp-pl-205,scp-pl-216,scp-pl-240
scp-pl	pl	czarna-komedia	未訳-czarna-komedia	7	9-mr-clumsy,a-trip-down-memory-lane,dr-cimmerian-is-no-longer-allowed-to-use-temporal-anomalies,michael-the-kiler,mr-laugh
scp-pl	pl	dziewięciu	未訳-dziewięciu	7	ambrose-medsir,niepelna-infekcja-spirytologiczna-case-study,scp-pl-234,scp-pl-244,scp-pl-277
scp-pl	pl	goif2022	未訳-goif2022	7	ambrose-warszawa,gerard-drugi,konkurs-formatow-goi-2022,profil-zwierzaka-gonzo,uh-75m-ad-argus-inc-jj-doc
scp-pl	pl	iwiel2020	未訳-iwiel2020	7	inicjatywa-wielkanocna-2020,scp-pl-154,scp-pl-162,scp-pl-168,scp-pl-254
scp-pl	pl	kryminał	未訳-kryminał	7	greater-good-necessary-evil,her-masterpiece,minneapolis-burns,scp-049-d,slice-of-life
scp-pl	pl	nadkon2024	未訳-nadkon2024	7	aw-man,dlugie-wieczory-na-q-11,konkurs-nadpisany-2024,pod-spodem,puste-spojrzenie-odwzajemnione
scp-pl	pl	niezatytułowana-seria	未訳-niezatytułowana-seria	7	scp-6208,scp-6938,scp-7195,scp-7591,something-glowing
scp-pl	pl	przemek-i-stary	未訳-przemek-i-stary	7	ballada-o-sasiadach,kolubryna-w-ladach-poludnia,kroniki-kolubryny-czesc-1,przemek-nie-zyje,ripieno
scp-pl	pl	smok	未訳-smok	7	scp-021,scp-111,scp-1762,scp-3844,scp-826
scp-pl	pl	epicka-saga-oliwii	未訳-epicka-saga-oliwii	6	art-is-dead,aura,epicka-saga-oliwii,ma-jej-oczy,pokazac-ci-cos
scp-pl	pl	goif2026	未訳-goif2026	6	artefakt-2228,informacja-o-dzialalnosci-sap-w-roku-2025,konkurs-formatow-goi-2026,on-th4717,spowiedz-dozorcy-anonim
scp-pl	pl	horror-wonders	未訳-horror-wonders	6	horror-wonders,propozycja-arcydziegiel,scp-pl-280,scp-pl-281,scp-pl-282
scp-pl	pl	idiomcon2024	未訳-idiomcon2024	6	emocje-jak-na-grzybach,konkurs-doslowny-2024,scp-pl-324,scp-pl-331,scp-pl-373
scp-pl	pl	kubańskie-ministerstwo-anomalii	未訳-kubańskie-ministerstwo-anomalii	6	dossier-lph,mac-hub,scp-es-119,scp-es-157,scp-es-194
scp-pl	pl	kw2017	未訳-kw2017	6	czwartowymiarowy-patrol,inkwizytor,konkurs-wakacyjny-2017,niezapominajki,scp-pl-067
scp-pl	pl	lgbtq	未訳-lgbtq	6	a-little-bit-of-help,coming-out-to-the-woods,content-warning-this-is-still-a-foundation-story-after-all,pod-krwawym-gwiazdozbiorem,stairway-to-the-stars
scp-pl	pl	pościg	未訳-pościg	6	1-mr-headless,it-might-have-been,magnum-opus-or-a-diatribe-in-defence-of-cliche,operation-galahad,plumbing
scp-pl	pl	prezes-pzga	未訳-prezes-pzga	6	awans-pana-wierzynskiego,grzybunt,incydent-bialowieski,ripieno,scp-pl-272
scp-pl	pl	przygoda	未訳-przygoda	6	from-the-diaries-of-lord-blackwood,knee-deep-in-the-keter,kolubryna-w-ladach-poludnia,operation-galahad,plumbing
scp-pl	pl	rs2020	未訳-rs2020	6	rezurekcja-usunietych,scp-pl-157,scp-pl-192,scp-pl-269,scp-pl-298
scp-pl	pl	syl2025	未訳-syl2025	6	inicjatywy-sylwestrowe,niepelna-infekcja-spirytologiczna-case-study,scp-pl-369,scp-pl-397,scp-pl-417
scp-pl	pl	_listpages	未訳-_listpages	5	scp-5999,scp-8727,scp-9001,the-deathless-merchant-of-london,wylacz-tv-wlacz-myslenie
scp-pl	pl	abecadło-śmierci	未訳-abecadło-śmierci	5	scp-7179,scp-7340,scp-7396,scp-7450,scp-7579
scp-pl	pl	doktor-gorzelski	未訳-doktor-gorzelski	5	28-miesiecy-3-tygodni-6-dni-9-godzin-i-12-minut,nocna-zmiana,scp-pl-114,scp-pl-128,scp-pl-344
scp-pl	pl	drugoosobowe	未訳-drugoosobowe	5	atzak-i,running,samozatopienie,scatterbrained,scp-239-s-spell-book
scp-pl	pl	dziennik	未訳-dziennik	5	bees,diary-of-a-young-girl,diary-of-an-existential-kid,dwie-strony-z-pamietnika-gorala,from-the-diaries-of-lord-blackwood
scp-pl	pl	iwiel2017	未訳-iwiel2017	5	inicjatywa-wielkanocna-2017,scp-wpl-001,scp-wpl-002,scp-wpl-015,scp-wpl-827
scp-pl	pl	ksenofikcja	未訳-ksenofikcja	5	disgusting,nightmare-regent-blue,once-but-not-now,project-ruby,unbroken
scp-pl	pl	robert-amerstein	未訳-robert-amerstein	5	horror-wonders,scp-pl-280,scp-pl-281,scp-pl-282,wszystko-nic
scp-pl	pl	superbohater	未訳-superbohater	5	scp-1233,scp-353,scp-4051,scp-4494,scp-8918
scp-pl	pl	zwarcie	未訳-zwarcie	5	dzialajac-w-cieniu,scp-pl-235,scp-pl-264,zle-krolestwo,zwarcie-hub
scp-pl	pl	anna-świtoń	未訳-anna-świtoń	4	krew-proch-i-wrzosy,scp-pl-389,scp-pl-399,scp-pl-400
scp-pl	pl	apokalipsa	未訳-apokalipsa	4	end-of-the-world-livestream,nightmare-regent-blue,radical-acceptance,revised-entry
scp-pl	pl	faerie	未訳-faerie	4	a-foul-storm-in-a-fair-land,nx-03,scp-001-o5,voice-of-vanguard
scp-pl	pl	fikcja-mitologiczna	未訳-fikcja-mitologiczna	4	about-the-serpent,dust-and-blood,narodziny-nowego-slonca,reka-mistrza-i-mocarza-serce
scp-pl	pl	historia-alternatywna	未訳-historia-alternatywna	4	chrobry-chrobry-byles-dobry,confiscated-documents-march-2022,piercing-the-veil,ripped-from-the-headlines
scp-pl	pl	korespondencja	未訳-korespondencja	4	end-of-the-world-livestream,let-the-factory-fail,piercing-the-veil,wondertainment-special-letter
scp-pl	pl	metafikcja	未訳-metafikcja	4	apas,magnum-opus-or-a-diatribe-in-defence-of-cliche,never-metafictional-character-i-liked,placeholder
scp-pl	pl	sigurros	未訳-sigurros	4	a-suicide-note,and-this-one-explains-humes,scp-239,scp-239-s-spell-book
scp-pl	pl	straszdziernik2023-nieoficjalny	未訳-straszdziernik2023-nieoficjalny	4	scp-pl-307,scp-pl-339,stacja-kosmiczna-souvlaki,straszdziernik-2023
scp-pl	pl	_hunter-industries	未訳-_hunter-industries	3	projekt-aplikacji-malphas,zlecenie-mef-2839,zlecenie-mef-7629
scp-pl	pl	aimb	未訳-aimb	3	food-truck,lazurowy-sen-ma-chabrowe-wlosy,rutynowa-kontrola
scp-pl	pl	doktor-deamonne	未訳-doktor-deamonne	3	powrot-do-niflheimu,scp-pl-319,scp-pl-389
scp-pl	pl	iw2017	未訳-iw2017	3	inicjatywa-walentynkowa-2017,rozdarci,scp-pl-183-w
scp-pl	pl	koigarezaki-shinbun	未訳-koigarezaki-shinbun	3	koigarezaki-substancje-odkryptydowe,ripieno,scp-pl-330
scp-pl	pl	komisja-ładunków-nadzwyczajnych	未訳-komisja-ładunków-nadzwyczajnych	3	manifest-354-odmienny-wsrod-odmiencow,manifest-704,scp-pl-334
scp-pl	pl	kosmici	未訳-kosmici	3	lessons-from-history,project-heimdall-prologue,to-what-purpose-an-invasion
scp-pl	pl	logos	未訳-logos	3	niski-priorytet,sledztwo-sz-2025-213,zatrzymany
scp-pl	pl	opera-kosmiczna	未訳-opera-kosmiczna	3	faster-than-light-prelude,stairway-to-the-stars,workshop-of-the-telescopes
scp-pl	pl	ręka-dinodona	未訳-ręka-dinodona	3	dinodon-s-hand,scp-2911-jp,the-deathless-merchant-of-london
scp-pl	pl	wydział-antymemetyki	未訳-wydział-antymemetyki	3	introductory-antimemetics,scp-1796,we-need-to-talk-about-fifty-five
scp-pl	pl	złota-klatka	未訳-złota-klatka	3	scp-023-cs,scp-4010,zlata-klec-hub
scp-pl	pl	_joicl	未訳-_joicl	2	drzewa-wolnosci,so-r-4771
scp-pl	pl	_pzga	未訳-_pzga	2	boletus-aridas,ulotka-informacyjna-o-anomalnym-grzybie-halucynka-prawdziwa
scp-pl	pl	_szafir	未訳-_szafir	2	sapphire-augmentacja,zetetic-bulletin-wu-xing-iris
scp-pl	pl	a.d.	未訳-a.d.	2	external-relations-orientation-annihilism,external-relations-orientation-robotic-republic
scp-pl	pl	anomalimpiada	未訳-anomalimpiada	2	mech-bojowy-serii-laggar,tytan-ti74n
scp-pl	pl	doktor-shaw	未訳-doktor-shaw	2	scp-6871,scp-7001
scp-pl	pl	fundacja4k	未訳-fundacja4k	2	f4k,scp-cn-2380
scp-pl	pl	halloween	未訳-halloween	2	mtf-sigma-5-pumpkin-punchers,trick-or-treat
scp-pl	pl	instytut-anomalności	未訳-instytut-anomalności	2	poczatki-normalnosci-i-jej-przyszlosc,wrong-proposal
scp-pl	pl	konkurs-dziady	未訳-konkurs-dziady	2	konkurs-dziady,ostatni-dzien-pazdziernika
scp-pl	pl	krwiożerczy-potwór	未訳-krwiożerczy-potwór	2	once-but-not-now,revised-entry
scp-pl	pl	kryzys-manhattański	未訳-kryzys-manhattański	2	sc-99-734-01-506,scp-2911-jp
scp-pl	pl	mikrospkopijne	未訳-mikrospkopijne	2	scp-8345,scp-972
scp-pl	pl	mujin	未訳-mujin	2	scp-521-ko,secure-facility-dossier-site-64k
scp-pl	pl	shūshū-in	未訳-shūshū-in	2	scp-045-int,scp-cn-1210
scp-pl	pl	surrealizm	未訳-surrealizm	2	alex-thorley-goes-offline-for-shabbat,apas
scp-pl	pl	tau-5-samsara	未訳-tau-5-samsara	2	scp-1730,scp-4755
scp-pl	pl	złafundacja	未訳-złafundacja	2	faust-hub,scp-pl-232
scp-pl	pl	_argus	未訳-_argus	1	uh-75m-ad-argus-inc-jj-doc
scp-pl	pl	_cbsp	未訳-_cbsp	1	sledztwo-sz-2025-213
scp-pl	pl	_dewici	未訳-_dewici	1	na-bestyje-przepis-jeden-kranca-wdech
scp-pl	pl	_image	未訳-_image	1	scp-pl-215
scp-pl	pl	_koigarezaki-shinbun	未訳-_koigarezaki-shinbun	1	koigarezaki-substancje-odkryptydowe
scp-pl	pl	_samdaecheon	未訳-_samdaecheon	1	samdaecheon-odin
scp-pl	pl	_wspaniałości-mieszkaniowe	未訳-_wspaniałości-mieszkaniowe	1	ubikaz
scp-pl	pl	_www	未訳-_www	1	cel-78
scp-pl	pl	anihilizm	未訳-anihilizm	1	external-relations-orientation-annihilism
scp-pl	pl	bezpiecznie	未訳-bezpiecznie	1	scp-5146
scp-pl	pl	biuro-onmyō	未訳-biuro-onmyō	1	wrong-proposal
scp-pl	pl	cienie-łaknące-świętego-graala	未訳-cienie-łaknące-świętego-graala	1	holding-grails-hub
scp-pl	pl	departament-logiki	未訳-departament-logiki	1	scp-cn-2626
scp-pl	pl	doktor-okorie	未訳-doktor-okorie	1	scp-6643
scp-pl	pl	doktor-vang	未訳-doktor-vang	1	scp-j
scp-pl	pl	dr-wondertaiment	未訳-dr-wondertaiment	1	3-mr-money
scp-pl	pl	frakcje-saiga	未訳-frakcje-saiga	1	wikipedia-shigastan
scp-pl	pl	fusōki	未訳-fusōki	1	scp-045-int
scp-pl	pl	hana-thompson	未訳-hana-thompson	1	ponyposting
scp-pl	pl	iwanaga-beauty-association	未訳-iwanaga-beauty-association	1	koigarezaki-substancje-odkryptydowe
scp-pl	pl	jednostka-liczb-ujemnych	未訳-jednostka-liczb-ujemnych	1	scp-045-int
scp-pl	pl	język	未訳-język	1	scp-8411
scp-pl	pl	kcia-10-biuro	未訳-kcia-10-biuro	1	scp-045-int
scp-pl	pl	kete	未訳-kete	1	scp-299
scp-pl	pl	klan-kamikase	未訳-klan-kamikase	1	scp-045-int
scp-pl	pl	kw2018	未訳-kw2018	1	konkurs-wakacyjny-2018
scp-pl	pl	maciej-tier	未訳-maciej-tier	1	alter-ega
scp-pl	pl	maria-johnston	未訳-maria-johnston	1	scp-7110
scp-pl	pl	mobilne	未訳-mobilne	1	scp-7450
scp-pl	pl	myśl-letnich-ptaków	未訳-myśl-letnich-ptaków	1	sc-99-734-01-506
scp-pl	pl	nemo-i-nautilus	未訳-nemo-i-nautilus	1	scp-299-fr
scp-pl	pl	niematerialne	未訳-niematerialne	1	scp-1094
scp-pl	pl	npes	未訳-npes	1	scp-045-int
scp-pl	pl	onokinetyczne	未訳-onokinetyczne	1	scp-3088
scp-pl	pl	owad	未訳-owad	1	scp-8893
scp-pl	pl	pangea	未訳-pangea	1	goc-supplemental-implantation-fr
scp-pl	pl	plugsoft	未訳-plugsoft	1	mech-bojowy-serii-laggar
scp-pl	pl	rigaiken	未訳-rigaiken	1	scp-2911-jp
scp-pl	pl	robotyczna-republika	未訳-robotyczna-republika	1	external-relations-orientation-robotic-republic
scp-pl	pl	samdaecheon	未訳-samdaecheon	1	samdaecheon-odin
scp-pl	pl	szpital-zwierząt	未訳-szpital-zwierząt	1	scp-7256
scp-pl	pl	szygastan	未訳-szygastan	1	wikipedia-shigastan
scp-pl	pl	ttt-co	未訳-ttt-co	1	project-proposal-2024-003
scp-pl	pl	w-przepisaniu	未訳-w-przepisaniu	1	scp-pl-286
scp-pl	pl	wind-dew	未訳-wind-dew	1	ambrose-medsir
scp-pl	pl	wizualne	未訳-wizualne	1	scp-978
scp-pl	pl	wystawa-cudów	未訳-wystawa-cudów	1	scp-045-int
scp-pl	pl	zła-fundacja	未訳-zła-fundacja	1	scp-pl-319
scp-pl	pl	żółw	未訳-żółw	1	scp-pl-121-j
scp-pt-br	pt-br	traduzido	未訳-traduzido	3547	026-exploration-logs,1,1-mr-headless,10-30-a-m,1346-1
scp-pt-br	pt-br	o	未訳-o	3216	1,1-mr-headless,1346-1,15-11-2012,2117-recovered-materials
scp-pt-br	pt-br	_imagem	未訳-_imagem	508	1-mofo,2-gato,a-esposa-abandonada,a-vibora-perdida,carta-deixada-por-scp-172-pt
scp-pt-br	pt-br	⦿	未訳-⦿	293	026-exploration-logs,10-30-a-m,a-matter-of-perception,a-world-we-live-in,about-the-scp-foundation
scp-pt-br	pt-br	_metadados	未訳-_metadados	278	billiths-proposal,scp-008-it-arc,scp-008-j,scp-008-pt,scp-009
scp-pt-br	pt-br	fantasia	未訳-fantasia	255	a-blessed-day,a-brief-essay-on-human-culture,a-dark-forsaken-candle,a-faerie-tale-of-twin-queens,a-farewell-to-kings
scp-pt-br	pt-br	ficção-científica	未訳-ficção-científica	232	25-12-2047,784incident1,a-broken-tool,a-hole-in-mars,a-symphony-of-iron-and-steel
scp-pt-br	pt-br	horror	未訳-horror	218	1,1-mr-headless,2521-xxx,6-mr-stripes,784incident1
scp-pt-br	pt-br	ilustrado	未訳-ilustrado	155	a-symphony-of-iron-and-steel,ai-classification-guide,aiad-homescreen,alert-lockdown-initiated,amnesticization
scp-pt-br	pt-br	comédia	未訳-comédia	138	10-30-a-m,2521-escaped,a-cooler-manifesto,a-real-humdinger,adoption-poster-darius
scp-pt-br	pt-br	mistério	未訳-mistério	128	15-11-2012,2521-xxx,a-dark-forsaken-candle,a-final-dying-ember,a-hole-in-mars
scp-pt-br	pt-br	ação	未訳-ação	106	a-final-dying-ember,a-man-of-clay-and-men-formerly-men,a-symphony-of-iron-and-steel,an-alchemist-goes-to-war,anastasis-hub
scp-pt-br	pt-br	peça-de-época	未訳-peça-de-época	101	a-blessed-day,a-broken-tool,a-man-of-clay-and-men-formerly-men,a-scp-ab,a-small-bundle-of-letters
scp-pt-br	pt-br	ficção-criminal	未訳-ficção-criminal	88	a-dark-forsaken-candle,a-farewell-to-kings,a-final-dying-ember,a-pristine-untouched-wick,a-slow-flickering-flame
scp-pt-br	pt-br	ficção-de-espionagem	未訳-ficção-de-espionagem	87	2521-escaped,a-confluence-of-clandestine-conferences,a-day-notable-to-nobody,a-song-about-serious-information-leaks,a-sympathetic-thorn-in-the-side-of-the-bookburners
scp-pt-br	pt-br	slice-of-life	未訳-slice-of-life	86	3-mr-money,a-day-notable-to-nobody,a-passed-away-pup,a-very-bailey-christmas,about-deer
scp-pt-br	pt-br	ficção-militar	未訳-ficção-militar	83	a-broken-tool,a-lesson-in-power,a-man-of-clay-and-men-formerly-men,a-scp-ab,an-alchemist-goes-to-war
scp-pt-br	pt-br	outro-mundo	未訳-outro-mundo	78	a-hole-in-mars,a-real-humdinger,a-sympathetic-thorn-in-the-side-of-the-bookburners,acrophobia,an-alchemist-goes-to-war
scp-pt-br	pt-br	inteligência-artificial	未訳-inteligência-artificial	64	a-clean-fast-end,a-symphony-of-iron-and-steel,ai-classification-guide,alert-lockdown-initiated,ambrose-vineta
scp-pt-br	pt-br	pós-apocalíptico	未訳-pós-apocalíptico	64	1,25-12-2047,a-clean-fast-end,another-lost-legacy,before-twilight
scp-pt-br	pt-br	ficção-religiosa	未訳-ficção-religiosa	63	a-blessed-day,a-small-bundle-of-letters,ambrose-vienna,at-creation-s-end,basic-observations
scp-pt-br	pt-br	worldbuilding	未訳-worldbuilding	62	10-30-a-m,a-brief-essay-on-human-culture,a-faerie-tale-of-twin-queens,about-deer,ai-classification-guide
scp-pt-br	pt-br	sombrio	未訳-sombrio	61	1,4-mr-lie,a-broken-tool,a-clean-fast-end,a-foul-storm-in-a-fair-land
scp-pt-br	pt-br	agridoce	未訳-agridoce	57	25-12-2047,a-calculated-risk,a-faerie-tale-of-twin-queens,a-thousand-times-before-his-death,a-very-bailey-christmas
scp-pt-br	pt-br	criança	未訳-criança	55	djkaktus-s-proposal,scp-009-j,scp-011-j,scp-026,scp-040
scp-pt-br	pt-br	primeira-pessoa	未訳-primeira-pessoa	53	3-mr-money,4-mr-lie,6-mr-stripes,a-brief-essay-on-human-culture,a-broken-tool
scp-pt-br	pt-br	central-série	未訳-central-série	51	a-dark-forsaken-candle,above-all-stand-i,acidverse,amnesticization,anastasis-hub
scp-pt-br	pt-br	burocracia	未訳-burocracia	49	a-day-notable-to-nobody,building-up,caged-bird-sings,changes-at-site-18,cloudy-with-a-chance-of-showers
scp-pt-br	pt-br	apocalíptico	未訳-apocalíptico	48	amnesticization,anastasis-hub,anno-domino,apotheosis-hub,awakenings
scp-pt-br	pt-br	fenômeno	未訳-fenômeno	48	scp-027,scp-033,scp-055,scp-108-pt,scp-1155
scp-pt-br	pt-br	monstro-assassino	未訳-monstro-assassino	40	another-lost-legacy,bring-me-flesh,crunch,dr-gears-s-proposal,he-sees-you
scp-pt-br	pt-br	_optout	未訳-_optout	38	arquivo-sbp-n-196-relatorio-de-exploracao-anomalia-dimension,central-de-peaceond,central-ethernia,component:listusers-2,deleted:concursourbano2024:jazonrm
scp-pt-br	pt-br	mitológico	未訳-mitológico	38	a-faerie-tale-of-twin-queens,archival-document-hsa-008-advent,at-creation-s-end,awakenings,dead-mans-hand
scp-pt-br	pt-br	aventura	未訳-aventura	36	alice-oezdemir,anders-robin,avatara,code-name-the-truth,dead-mans-hand
scp-pt-br	pt-br	horror-corporal	未訳-horror-corporal	36	a-matter-of-perception,curtain-call,dead-mans-hand,dead-men-tell-tales,ella-s-sickly-sweets
scp-pt-br	pt-br	necessita-corrigir	未訳-necessita-corrigir	36	2-gato,integration-program-hub,scp-037,scp-039,scp-040
scp-pt-br	pt-br	metaficção	未訳-metaficção	35	arsene-lupin-vs-the-scp-foundation-hub,at-creation-s-end,barrels-of-prose,djkaktus-s-proposal-ii,i-hub
scp-pt-br	pt-br	perseguição	未訳-perseguição	35	1-mr-headless,a-farewell-to-kings,a-slow-flickering-flame,another-lost-legacy,asmodeus
scp-pt-br	pt-br	◐	未訳-◐	34	ad-astra-per-aspera-hub,aiad-homescreen,apotheosis-hub,broken-masquerade-hub,canon-hub
scp-pt-br	pt-br	absurdismo	未訳-absurdismo	32	10-30-a-m,a-cooler-manifesto,a-simple-paradigm-shift,a-song-about-serious-information-leaks,ambrose-nyc
scp-pt-br	pt-br	surrealismo	未訳-surrealismo	30	a-fractured-curtain,acts-of-abuse,ambrose-nyc,ambrose-vienna,bagel
scp-pt-br	pt-br	central-grupo	未訳-central-grupo	28	aiad-homescreen,alexylva-university-hub,ambrose-restaurant-hub,anderson-robotics-hub,antimemetics-division-hub
scp-pt-br	pt-br	político	未訳-político	28	delendases-f3b3r-x44nm-pll77,forum-post,goc-tale-sequence-assessment,goc-tale-sequence-diplomacy,matryoshka-epilogue
scp-pt-br	pt-br	romance	未訳-romance	28	2521-xxx,a-final-dying-ember,a-scp-ab,alice-oezdemir,alls-fair-in-love-and-alchemy
scp-pt-br	pt-br	arqueológico	未訳-arqueológico	27	scp-009-pt,scp-089,scp-112-pt,scp-1427,scp-144-pt
scp-pt-br	pt-br	correspondência	未訳-correspondência	26	a-clean-fast-end,a-passed-away-pup,a-small-bundle-of-letters,asmodeus,asset-florida-orange
scp-pt-br	pt-br	escolar	未訳-escolar	26	a-final-dying-ember,a-pristine-untouched-wick,a-slow-flickering-flame,a-strong-steady-burn,about-deer
scp-pt-br	pt-br	funcionário-da-fundação	未訳-funcionário-da-fundação	25	captain-kirby-s-proposal,djkaktus-s-proposal-ii,kate-mctiriss-s-proposal,scp-086,scp-139
scp-pt-br	pt-br	horror-psicológico	未訳-horror-psicológico	25	a-matter-of-perception,atzak-hub,atzak-i,atzak-iii,cheesus
scp-pt-br	pt-br	artigo-deletado	未訳-artigo-deletado	24	deleted:about-the-lusophone-branch,deleted:arquivo-de-destaques-de-criticos,deleted:component:theme-sbp,deleted:concurso100pt:obama-binladen,deleted:concursourbano2024:jazonrm
scp-pt-br	pt-br	central-cânone	未訳-central-cânone	24	ad-astra-per-aspera-hub,aiad-homescreen,apotheosis-hub,broken-masquerade-hub,codename-green-king-hub
scp-pt-br	pt-br	deidade	未訳-deidade	24	kate-mctiriss-s-proposal,liz-the-gm-s-proposal,sandrewswann-s-proposal,scp-089,scp-1440
scp-pt-br	pt-br	horror-cósmico	未訳-horror-cósmico	24	1,antimemetics-division-hub,case-colourless-green,code-name-the-truth,conqueror-worm
scp-pt-br	pt-br	reconfortante	未訳-reconfortante	24	adoption-poster-ol-shock,capone,cierpienia-noworoczne,critter-profile-cappi,critter-profile-maya
scp-pt-br	pt-br	lgbtq	未訳-lgbtq	23	a-matter-of-perception,ace-of-hearts,audrey-fuchs,australian-rules,big-dick-chappell
scp-pt-br	pt-br	sem-diálogo	未訳-sem-diálogo	23	a-merciful-end,about-deer,carta-ao-diabo,clef-eats-ass-the-musical,experiment-log-914-theta
scp-pt-br	pt-br	história-alternativa	未訳-história-alternativa	22	all-things-considered,confiscated-documents-march-2022,disillusionment,ethical,ethics-guide
scp-pt-br	pt-br	distópico	未訳-distópico	21	carnivores,digging-up-the-past,do-you-remember-funerals,fifteenth-anonymous-donation,freedom-forever
scp-pt-br	pt-br	sonho	未訳-sonho	19	scp-046,scp-097,scp-1074,scp-1230,scp-2016
scp-pt-br	pt-br	demônio	未訳-demônio	17	carta-ao-diabo,ecstasy-and-exorcism,grant-request-for-utilization-of-electro-thaumic-computers-t,hypervelocity,i-palimpsest
scp-pt-br	pt-br	evento-anômalo	未訳-evento-anômalo	17	captain-kirby-s-proposal,lily-s-proposal,scp-1033,scp-1422,scp-1548
scp-pt-br	pt-br	humor-ácido	未訳-humor-ácido	17	adoption-poster-pearl,cheesus,clown-breeding-101-with-prof-richard-c-normus,dr-cimmerian-is-no-longer-allowed-to-use-temporal-anomalies,funerals-are-fun
scp-pt-br	pt-br	jornalismo	未訳-jornalismo	17	ambrose-nyc,ambrose-vienna,ambrose-vineta,corporate-responsibility,freekleinberg
scp-pt-br	pt-br	xenoficção	未訳-xenoficção	17	ambrose-vineta,awakening,bring-me-flesh,conqueror-worm,crunch
scp-pt-br	pt-br	alien	未訳-alien	16	a-hole-in-mars,autonomy-part-ii,autonomy-part-iii,close-encounter-with-nobody,das-taegliche-leben-mit-einer-ausserirdischen
